425746 15794
5291 51482 0.2
5291 57458 0.16666666666666666
5457 10657 1.0
5457 238162 0.5
5457 290409 0.3333333333333333
5457 290410 0.25
5457 290411 0.2
5457 290412 0.16666666666666666
5457 290413 0.14285714285714285
5457 290414 0.125
5457 290415 0.1111111111111111
5457 300679 0.1
5518 14169 1.0
5518 14319 0.5
5518 26468 0.3333333333333333
5518 28553 0.25
5518 29495 0.2
5659 31519 0.3333333333333333
5659 156288 0.16666666666666666
5659 188695 0.09090909090909091
5752 57977 1.0
5752 58573 0.5
5752 58574 0.3333333333333333
5752 62654 0.3333333333333333
5792 15574 1.0
5792 16373 0.5
5792 16833 0.3333333333333333
5792 18076 0.3333333333333333
5792 18528 0.25
5792 20670 0.2
5792 42964 0.25
5792 73018 0.14285714285714285
5792 75904 0.1111111111111111
5792 84357 0.125
5792 100121 0.16666666666666666
5792 101993 0.14285714285714285
5792 105733 0.25
6071 89117 1.0
6071 175889 0.5
6071 210290 0.3333333333333333
6071 212681 0.25
6071 212682 0.2
6071 213710 0.16666666666666666
6071 213711 0.14285714285714285
6303 11951 1.0
6303 68529 0.5
6303 83363 0.3333333333333333
6303 88536 1.0
6303 141387 0.25
6303 238657 0.5
6303 242064 1.0
6580 18203 1.0
6580 72781 0.3333333333333333
6580 133471 0.25
6580 144319 0.5
6580 251888 0.3333333333333333
6580 260170 0.2
6580 317381 0.25
6580 324627 0.2
6580 370746 0.16666666666666666
6580 394236 0.14285714285714285
6580 394237 0.125
6779 68735 1.0
6779 75152 0.5
6779 94646 0.3333333333333333
6779 147308 0.25
6779 151192 0.2
6779 184506 0.16666666666666666
6779 238988 0.14285714285714285
6779 257955 0.125
6779 257956 0.1111111111111111
6779 257957 0.1
6779 257958 0.09090909090909091
6779 257959 0.08333333333333333
6779 257960 0.07692307692307693
6779 257961 0.07142857142857142
6779 257962 0.06666666666666667
6779 259434 0.0625
6779 259435 0.058823529411764705
6939 17697 0.5
6939 35028 1.0
6939 48781 0.5
7004 19910 1.0
7004 19911 0.5
7004 19912 0.3333333333333333
7004 19913 0.25
7004 20042 0.2
7004 20043 0.16666666666666666
7004 20044 0.14285714285714285
7206 15489 0.5
7206 16088 0.3333333333333333
7206 17635 0.25
7206 19256 0.2
7206 19599 0.16666666666666666
7206 19600 0.14285714285714285
7206 19625 0.125
7311 62550 1.0
7311 182397 0.5
7311 216820 0.3333333333333333
7311 276801 0.25
7311 286653 0.2
7311 308942 0.16666666666666666
7663 74221 1.0
7663 203830 0.5
7663 297476 0.16666666666666666
7742 7932 0.5
7742 11738 0.5
7742 26612 0.3333333333333333
7742 78342 1.0
7742 86837 0.125
7742 111108 1.0
7742 232325 0.16666666666666666
7742 274775 0.16666666666666666
7742 319978 0.14285714285714285
7742 319979 0.125
7742 319980 0.1111111111111111
7742 319981 0.1
7742 367309 0.1111111111111111
7854 54311 1.0
7854 54312 0.5
7854 55497 0.3333333333333333
7854 55498 0.25
7854 55499 0.2
7854 55500 0.16666666666666666
7854 55501 0.14285714285714285
7869 8109 1.0
7869 8772 0.5
7869 16507 0.3333333333333333
7869 17098 0.25
7869 23445 0.2
7869 23446 0.16666666666666666
7869 23447 0.14285714285714285
7869 24037 0.125
7869 25631 0.1111111111111111
7932 26612 0.3333333333333333
7932 61413 0.5
7932 86837 0.125
7932 232325 0.16666666666666666
7932 274775 0.16666666666666666
7932 319978 0.14285714285714285
7932 319979 0.125
7932 319980 0.1111111111111111
7932 319981 0.1
7952 15763 0.25
7952 26617 0.5
7952 31323 0.25
7952 31519 0.3333333333333333
7952 52732 0.25
7952 66238 0.5
7952 66561 0.3333333333333333
7952 83307 0.25
7952 179450 0.14285714285714285
7952 188694 0.3333333333333333
8033 18837 0.5
8033 26818 0.3333333333333333
8033 28288 0.5
8033 40165 0.3333333333333333
8033 40891 0.25
8033 51482 0.2
8033 57458 0.16666666666666666
8033 170477 1.0
8033 219804 0.5
8033 225055 1.0
8033 280596 0.25
8033 326982 0.5
8033 344850 0.3333333333333333
8033 344851 0.25
8033 422174 0.25
8109 8772 0.5
8109 16507 0.3333333333333333
8109 17098 0.25
8109 23445 0.2
8109 23446 0.16666666666666666
8109 23447 0.14285714285714285
8109 24037 0.125
8109 25631 0.1111111111111111
8172 55846 1.0
8172 77772 0.5
8172 95010 0.3333333333333333
8172 100807 0.25
8172 132675 0.16666666666666666
8172 145967 0.14285714285714285
8172 148978 0.125
8172 152888 0.125
8172 190202 0.09090909090909091
8172 234626 0.09090909090909091
8172 258259 0.07142857142857142
8172 258260 0.08333333333333333
8172 258262 0.058823529411764705
8515 8519 1.0
8515 10003 0.5
8515 15763 0.25
8515 19408 0.25
8515 19526 0.2
8515 19527 0.16666666666666666
8515 19611 0.14285714285714285
8519 10003 0.5
8519 15763 0.25
8519 19408 0.25
8519 19526 0.2
8519 19527 0.16666666666666666
8519 19611 0.14285714285714285
8702 26500 0.5
8702 56384 0.5
8702 95792 0.25
8702 95990 0.2
8702 195614 0.5
8763 43181 1.0
8763 50509 0.5
8763 50510 0.3333333333333333
8763 50511 0.25
8763 56349 0.2
8772 16507 0.3333333333333333
8772 17098 0.25
8772 23445 0.2
8772 23446 0.16666666666666666
8772 23447 0.14285714285714285
8772 24037 0.125
8772 25631 0.1111111111111111
9235 297553 1.0
9235 297554 0.5
9235 297555 0.3333333333333333
9235 311319 0.25
9235 315844 0.2
9866 18546 1.0
9866 18547 0.5
9866 18569 0.3333333333333333
9866 18570 0.25
9866 18915 0.2
9866 19182 0.16666666666666666
9866 19183 0.14285714285714285
9866 19184 0.125
10003 15763 0.25
10003 19408 0.25
10003 19526 0.2
10003 19527 0.16666666666666666
10003 19611 0.14285714285714285
10140 205430 1.0
10140 254711 0.5
10140 320760 0.3333333333333333
10140 320761 0.25
10140 320762 0.2
10657 238162 0.5
10657 290409 0.3333333333333333
10657 290410 0.25
10657 290411 0.2
10657 290412 0.16666666666666666
10657 290413 0.14285714285714285
10657 290414 0.125
10657 290415 0.1111111111111111
10657 300679 0.1
10683 97298 1.0
10683 97299 0.5
10683 97300 0.3333333333333333
10683 104474 0.25
10683 104475 0.2
10796 66379 1.0
10796 102967 0.5
10796 107386 0.3333333333333333
10796 107387 0.25
10796 108869 0.2
10828 67282 1.0
10828 69706 0.5
10828 69707 0.3333333333333333
10828 69708 0.25
10828 73491 0.2
10893 68999 1.0
10893 72714 1.0
10893 262963 0.2
10893 262964 0.5
10893 264423 0.3333333333333333
10893 269951 0.25
11112 14984 1.0
11112 50948 0.5
11112 66154 0.3333333333333333
11112 66155 0.25
11112 66157 0.2
11112 66159 0.16666666666666666
11174 37569 1.0
11174 71992 0.5
11174 94969 0.3333333333333333
11174 367182 0.25
11174 367183 0.2
11174 367184 0.16666666666666666
11174 367185 0.14285714285714285
11174 367186 0.125
11174 367187 0.1111111111111111
11174 402243 0.1
11303 11738 0.5
11303 120577 0.5
11303 129093 0.3333333333333333
11303 162832 0.3333333333333333
11303 206445 0.25
11303 206446 0.2
11303 222990 0.16666666666666666
11303 223098 0.14285714285714285
11331 38460 0.5
11331 42400 0.5
11331 144052 0.5
11331 192747 0.5
11331 361965 0.3333333333333333
11331 361966 0.25
11331 383707 0.2
11331 389083 0.16666666666666666
11738 120577 0.5
11738 129093 0.3333333333333333
11738 162832 0.3333333333333333
11738 206445 0.25
11738 206446 0.2
11738 222990 0.16666666666666666
11738 223098 0.14285714285714285
11751 38460 0.5
11751 57920 0.5
11751 57921 0.3333333333333333
11751 57922 0.25
11751 57923 0.2
11790 132370 1.0
11790 156085 1.0
11790 325039 0.5
11790 336947 0.3333333333333333
11790 336948 0.25
11790 336966 0.2
11949 159609 0.5
11949 232591 0.5
11949 232593 0.3333333333333333
11949 248935 0.25
11949 322021 0.2
11949 331962 0.3333333333333333
11949 331963 0.25
11949 339486 0.2
11951 68529 0.5
11951 83363 0.3333333333333333
11951 141387 0.25
11960 233092 0.5
11960 289348 0.2
11960 290072 0.16666666666666666
11960 340473 0.3333333333333333
12110 25573 1.0
12110 33403 0.5
12110 34916 0.3333333333333333
12110 51136 0.25
12110 76744 0.2
12110 83026 0.16666666666666666
12110 100067 0.14285714285714285
12110 101605 0.125
12110 141750 0.1111111111111111
12110 177995 0.1
12110 210675 0.09090909090909091
12110 228060 0.08333333333333333
12110 238782 0.07692307692307693
12277 73902 1.0
12277 76922 0.5
12277 136502 0.3333333333333333
12277 208023 0.25
12277 208024 0.2
12277 208025 0.16666666666666666
12496 35118 1.0
12496 35120 0.5
12496 35121 0.3333333333333333
12496 47735 0.25
12496 54225 0.2
12496 54226 0.16666666666666666
12916 13700 1.0
12916 13701 0.5
12916 13702 0.3333333333333333
12916 13703 0.25
12916 13988 0.2
13483 24831 0.5
13483 36542 0.5
13483 68694 0.3333333333333333
13483 94806 0.25
13483 131270 0.2
13483 134088 0.16666666666666666
13483 134089 0.14285714285714285
13483 134090 0.125
13483 134091 0.1111111111111111
13700 13701 0.5
13700 13702 0.3333333333333333
13700 13703 0.25
13700 13988 0.2
13701 13702 0.3333333333333333
13701 13703 0.25
13701 13988 0.2
13702 13703 0.25
13702 13988 0.2
13703 13988 0.2
13723 38245 0.5
13723 45574 0.5
13723 63871 1.0
13723 98406 0.3333333333333333
13723 109361 0.25
13723 260240 0.2
13723 260241 0.16666666666666666
13723 260242 0.14285714285714285
13723 260244 0.125
13723 260245 0.1111111111111111
13862 187431 1.0
13862 187432 0.125
13865 106720 1.0
13865 137252 0.5
13865 194268 0.3333333333333333
13865 243883 0.2
13865 347914 0.2
13865 419867 0.16666666666666666
13955 21531 1.0
13955 45849 0.5
13955 47656 0.3333333333333333
13955 47657 0.25
13955 47658 0.2
14106 41973 1.0
14106 101109 0.5
14106 102553 0.3333333333333333
14106 111544 0.25
14106 113992 0.2
14106 113993 0.16666666666666666
14106 113994 0.14285714285714285
14106 113995 0.125
14106 113996 0.1111111111111111
14106 113997 0.1
14106 115116 0.09090909090909091
14106 115117 0.08333333333333333
14169 14319 0.5
14169 26468 0.3333333333333333
14169 28553 0.25
14169 29495 0.2
14319 26468 0.3333333333333333
14319 28553 0.25
14319 29495 0.2
14392 18996 1.0
14392 38651 0.5
14392 38652 0.3333333333333333
14392 38653 0.25
14392 40405 0.2
14392 43154 0.16666666666666666
14984 50948 0.5
14984 66154 0.3333333333333333
14984 66155 0.25
14984 66157 0.2
14984 66159 0.16666666666666666
15290 26304 1.0
15290 26305 0.5
15290 28170 0.3333333333333333
15290 28171 0.25
15290 28182 0.2
15373 54995 1.0
15373 96630 0.16666666666666666
15373 117219 1.0
15373 333726 0.5
15373 411878 0.3333333333333333
15373 411880 0.25
15373 412493 0.2
15416 34261 0.5
15416 128887 0.3333333333333333
15416 257823 0.5
15489 16088 0.3333333333333333
15489 17635 0.25
15489 19256 0.2
15489 19599 0.16666666666666666
15489 19600 0.14285714285714285
15489 19625 0.125
15574 16373 0.5
15574 16833 0.3333333333333333
15574 18076 0.3333333333333333
15574 18528 0.25
15574 20670 0.2
15574 42964 0.25
15574 73018 0.14285714285714285
15574 75904 0.1111111111111111
15574 84357 0.125
15574 100121 0.16666666666666666
15574 101993 0.14285714285714285
15763 19408 0.25
15763 19526 0.2
15763 19527 0.16666666666666666
15763 19611 0.14285714285714285
15763 26617 0.5
15763 156288 0.16666666666666666
15763 188694 0.3333333333333333
15763 188695 0.09090909090909091
15835 39651 1.0
15835 44075 0.5
15835 91650 0.3333333333333333
15835 97988 0.25
15835 97989 0.2
15835 97991 0.16666666666666666
15835 97993 0.14285714285714285
15835 97994 0.125
15835 97995 0.1111111111111111
15835 97996 0.1
15835 100730 0.09090909090909091
15835 102098 0.08333333333333333
16088 17635 0.25
16088 19256 0.2
16088 19599 0.16666666666666666
16088 19600 0.14285714285714285
16088 19625 0.125
16298 21993 1.0
16298 28754 0.5
16298 35202 0.3333333333333333
16298 44428 0.25
16298 44429 0.2
16298 54518 0.16666666666666666
16298 63073 0.14285714285714285
16298 85896 0.125
16298 85897 0.1111111111111111
16298 85899 0.1
16298 85900 0.09090909090909091
16298 85901 0.08333333333333333
16298 85902 0.07692307692307693
16298 85903 0.07142857142857142
16298 95895 0.06666666666666667
16373 16833 0.3333333333333333
16373 18076 0.3333333333333333
16373 18528 0.25
16373 20670 0.2
16373 42964 0.25
16373 73018 0.14285714285714285
16373 75904 0.1111111111111111
16373 84357 0.125
16373 100121 0.16666666666666666
16373 101993 0.14285714285714285
16507 17098 0.25
16507 23445 0.2
16507 23446 0.16666666666666666
16507 23447 0.14285714285714285
16507 24037 0.125
16507 25631 0.1111111111111111
16578 59945 1.0
16578 71588 1.0
16578 82253 1.0
16578 300034 0.3333333333333333
16578 352736 0.3333333333333333
16578 396571 0.25
16694 72108 1.0
16694 76552 0.25
16694 79280 0.3333333333333333
16694 82143 0.25
16694 99707 0.16666666666666666
16694 184011 0.16666666666666666
16694 204514 0.14285714285714285
16694 204515 0.125
16694 204517 0.1111111111111111
16694 204520 0.1
16694 204522 0.09090909090909091
16694 204780 0.05263157894736842
16694 211091 0.07692307692307693
16694 257356 0.07142857142857142
16694 257357 0.06666666666666667
16694 257368 0.0625
16694 257369 0.058823529411764705
16694 257370 0.05555555555555555
16694 257371 0.05263157894736842
16694 257372 0.05
16694 257373 0.047619047619047616
16694 257374 0.045454545454545456
16694 257375 0.043478260869565216
16694 257376 0.041666666666666664
16694 257377 0.04
16694 266058 0.038461538461538464
16694 268460 0.037037037037037035
16694 271528 0.03571428571428571
16694 277683 0.034482758620689655
16756 16757 1.0
16756 16758 0.5
16756 16759 0.3333333333333333
16756 16760 0.25
16756 17303 0.2
16756 17579 0.16666666666666666
16757 16758 0.5
16757 16759 0.3333333333333333
16757 16760 0.25
16757 17303 0.2
16757 17579 0.16666666666666666
16758 16759 0.3333333333333333
16758 16760 0.25
16758 17303 0.2
16758 17579 0.16666666666666666
16759 16760 0.25
16759 17303 0.2
16759 17579 0.16666666666666666
16760 17303 0.2
16760 17579 0.16666666666666666
16762 230839 1.0
16762 319213 0.5
16762 319214 0.3333333333333333
16762 358831 0.25
16762 359675 1.0
16762 359676 0.5
16833 18528 0.25
16833 20670 0.2
16833 73018 0.14285714285714285
16833 75904 0.1111111111111111
16833 84357 0.125
17047 94069 1.0
17047 134779 0.3333333333333333
17047 167901 0.25
17047 300291 0.25
17047 336472 0.2
17047 336473 0.16666666666666666
17098 23445 0.2
17098 23446 0.16666666666666666
17098 23447 0.14285714285714285
17098 24037 0.125
17098 25631 0.1111111111111111
17247 17628 1.0
17247 60093 0.5
17247 267364 0.5
17247 298856 0.3333333333333333
17247 304317 0.25
17303 17579 0.16666666666666666
17490 28901 1.0
17490 78784 0.5
17490 268568 0.3333333333333333
17490 275721 0.25
17490 341597 0.2
17490 341598 0.16666666666666666
17490 343853 0.14285714285714285
17591 52732 0.25
17591 134079 0.3333333333333333
17591 146762 0.25
17591 190263 0.1
17591 192880 0.1
17628 267364 0.5
17628 298856 0.3333333333333333
17628 304317 0.25
17635 19256 0.2
17635 19599 0.16666666666666666
17635 19600 0.14285714285714285
17635 19625 0.125
17697 57755 0.5
17697 57756 0.3333333333333333
17697 59803 0.25
17697 59804 0.2
17697 59805 0.16666666666666666
17697 59806 0.14285714285714285
17697 59807 0.125
17697 59808 0.1111111111111111
17697 59809 0.1
17907 155756 0.25
17907 258685 0.5
17907 363953 0.3333333333333333
17907 385005 0.25
18076 42964 0.25
18076 75904 0.1111111111111111
18076 96107 0.3333333333333333
18076 100121 0.16666666666666666
18076 101993 0.14285714285714285
18076 105733 0.25
18167 35055 1.0
18167 61216 0.5
18167 120127 0.3333333333333333
18167 151899 0.25
18167 180847 0.2
18167 213083 0.16666666666666666
18167 270942 0.14285714285714285
18167 412590 0.125
18170 215151 1.0
18170 215152 0.5
18170 215153 0.25
18170 250465 0.25
18185 127121 1.0
18185 137842 0.3333333333333333
18185 138837 0.5
18185 260029 0.5
18185 264989 0.5
18185 300297 0.3333333333333333
18203 72781 0.3333333333333333
18203 103693 0.5
18203 133471 0.25
18203 260170 0.2
18323 240098 1.0
18323 249900 0.5
18323 269383 0.5
18323 348984 1.0
18480 66244 1.0
18480 93129 0.5
18480 93131 0.3333333333333333
18480 123064 0.25
18480 128887 0.3333333333333333
18480 269713 0.2
18480 289548 0.16666666666666666
18480 289549 0.14285714285714285
18480 289550 0.125
18480 293131 0.1111111111111111
18480 293132 0.1
18480 293133 0.09090909090909091
18480 293134 0.08333333333333333
18480 293135 0.07692307692307693
18480 317532 0.07142857142857142
18528 20670 0.2
18528 73018 0.14285714285714285
18528 75904 0.1111111111111111
18528 84357 0.125
18546 18547 0.5
18546 18569 0.3333333333333333
18546 18570 0.25
18546 18915 0.2
18546 19182 0.16666666666666666
18546 19183 0.14285714285714285
18546 19184 0.125
18547 18569 0.3333333333333333
18547 18570 0.25
18547 18915 0.2
18547 19182 0.16666666666666666
18547 19183 0.14285714285714285
18547 19184 0.125
18569 18570 0.25
18569 18915 0.2
18569 19182 0.16666666666666666
18569 19183 0.14285714285714285
18569 19184 0.125
18570 18915 0.2
18570 19182 0.16666666666666666
18570 19183 0.14285714285714285
18570 19184 0.125
18668 18669 1.0
18668 18672 0.5
18668 18673 0.3333333333333333
18668 18767 0.25
18668 18768 0.2
18668 20863 0.16666666666666666
18668 20864 0.125
18669 18672 0.5
18669 18673 0.3333333333333333
18669 18767 0.25
18669 18768 0.2
18669 20863 0.16666666666666666
18669 20864 0.125
18669 31137 0.5
18669 33510 0.3333333333333333
18672 18673 0.3333333333333333
18672 18767 0.25
18672 18768 0.2
18672 20863 0.16666666666666666
18672 20864 0.125
18673 18767 0.25
18673 18768 0.2
18673 20863 0.16666666666666666
18673 20864 0.125
18766 63700 1.0
18766 164223 1.0
18766 302991 0.3333333333333333
18766 305423 0.25
18766 323367 0.25
18766 323368 0.2
18766 343362 0.16666666666666666
18766 353566 0.25
18766 360110 0.2
18766 360111 0.16666666666666666
18766 360112 0.14285714285714285
18766 397097 0.125
18767 18768 0.2
18767 20863 0.16666666666666666
18767 20864 0.125
18767 21532 0.5
18767 24831 0.5
18768 20863 0.16666666666666666
18768 20864 0.125
18837 26818 0.3333333333333333
18915 19182 0.16666666666666666
18915 19183 0.14285714285714285
18915 19184 0.125
18996 38651 0.5
18996 38652 0.3333333333333333
18996 38653 0.25
18996 40405 0.2
18996 43154 0.16666666666666666
19119 65660 0.5
19119 88958 0.3333333333333333
19119 213958 0.5
19119 213960 0.25
19182 19183 0.14285714285714285
19182 19184 0.125
19183 19184 0.125
19252 19253 1.0
19252 19254 0.5
19252 19769 0.3333333333333333
19252 19770 0.25
19252 19771 0.2
19253 19254 0.5
19253 19769 0.3333333333333333
19253 19770 0.25
19253 19771 0.2
19254 19769 0.3333333333333333
19254 19770 0.25
19254 19771 0.2
19256 19599 0.16666666666666666
19256 19600 0.14285714285714285
19256 19625 0.125
19408 19526 0.2
19408 19527 0.16666666666666666
19408 19611 0.14285714285714285
19526 19527 0.16666666666666666
19526 19611 0.14285714285714285
19527 19611 0.14285714285714285
19599 19600 0.14285714285714285
19599 19625 0.125
19600 19625 0.125
19601 19602 1.0
19601 19608 0.5
19601 19621 0.3333333333333333
19601 19622 0.25
19601 20490 0.2
19602 19608 0.5
19602 19621 0.3333333333333333
19602 19622 0.25
19602 20490 0.2
19608 19621 0.3333333333333333
19608 19622 0.25
19608 20490 0.2
19621 19622 0.25
19621 20490 0.2
19622 20490 0.2
19769 19770 0.25
19769 19771 0.2
19770 19771 0.2
19910 19911 0.5
19910 19912 0.3333333333333333
19910 19913 0.25
19910 20042 0.2
19910 20043 0.16666666666666666
19910 20044 0.14285714285714285
19911 19912 0.3333333333333333
19911 19913 0.25
19911 20042 0.2
19911 20043 0.16666666666666666
19911 20044 0.14285714285714285
19912 19913 0.25
19912 20042 0.2
19912 20043 0.16666666666666666
19912 20044 0.14285714285714285
19912 103040 1.0
19912 157825 0.5
19912 160692 0.3333333333333333
19912 191393 0.25
19912 191394 0.2
19913 20042 0.2
19913 20043 0.16666666666666666
19913 20044 0.14285714285714285
20042 20043 0.16666666666666666
20042 20044 0.14285714285714285
20043 20044 0.14285714285714285
20043 37289 1.0
20044 20864 0.125
20050 59575 1.0
20050 170605 1.0
20050 345162 0.5
20345 31580 1.0
20345 59741 0.5
20345 59742 0.3333333333333333
20345 59743 0.25
20345 59744 0.2
20345 59745 0.16666666666666666
20345 59746 0.14285714285714285
20345 59747 0.125
20387 74754 1.0
20387 131929 0.5
20387 157389 0.3333333333333333
20387 158447 0.25
20387 160335 0.2
20387 199293 1.0
20387 304437 0.3333333333333333
20387 304642 0.2
20658 29752 1.0
20658 57060 0.3333333333333333
20658 94578 0.3333333333333333
20658 217824 0.25
20658 277465 0.25
20658 309915 0.25
20658 309917 0.2
20658 309918 0.16666666666666666
20666 21042 1.0
20666 60584 1.0
20666 60585 0.5
20666 60586 0.3333333333333333
20666 60587 0.25
20666 64146 0.2
20670 73018 0.14285714285714285
20670 75904 0.1111111111111111
20670 84357 0.125
20863 20864 0.125
20864 31137 0.5
20864 33510 0.3333333333333333
21042 63430 1.0
21042 66426 0.3333333333333333
21042 119214 0.3333333333333333
21042 160083 0.3333333333333333
21067 33249 1.0
21067 192274 0.3333333333333333
21067 270532 0.3333333333333333
21067 282851 0.25
21067 282852 0.2
21531 21532 0.5
21531 45849 0.5
21531 47656 0.3333333333333333
21531 47657 0.25
21531 47658 0.2
21532 27183 1.0
21532 59715 0.3333333333333333
21532 75029 0.3333333333333333
21532 116493 0.3333333333333333
21844 36540 1.0
21844 42834 1.0
21844 76552 0.25
21844 88334 0.3333333333333333
21844 97610 0.25
21844 102480 0.14285714285714285
21844 140757 0.16666666666666666
21844 153845 0.125
21844 204780 0.05263157894736842
21844 223711 0.1
21844 258041 0.1
21844 258042 0.09090909090909091
21844 258043 0.08333333333333333
21844 267275 0.07692307692307693
21844 268322 0.07142857142857142
21844 268323 0.06666666666666667
21844 277757 0.05555555555555555
21844 277758 0.05
21844 277765 0.05555555555555555
21860 181065 1.0
21860 186207 0.5
21860 187429 0.3333333333333333
21860 187430 0.25
21860 192280 0.2
21860 192281 0.16666666666666666
21860 241513 0.3333333333333333
21993 28754 0.5
21993 35202 0.3333333333333333
21993 44428 0.25
21993 44429 0.2
21993 54518 0.16666666666666666
21993 63073 0.14285714285714285
21993 79862 0.25
21993 85896 0.125
21993 85897 0.1111111111111111
21993 85899 0.1
21993 85900 0.09090909090909091
21993 85901 0.08333333333333333
21993 85902 0.07692307692307693
21993 85903 0.07142857142857142
21993 95895 0.06666666666666667
22040 79651 0.5
22040 130139 0.2
22040 142202 0.25
22040 199961 0.2
22040 239265 0.16666666666666666
22040 266091 0.14285714285714285
22150 153879 1.0
22150 153880 0.16666666666666666
22184 59813 0.5
22184 130136 1.0
22184 130138 0.5
22184 164660 0.3333333333333333
22184 169947 0.25
22184 169948 0.2
22184 185810 0.16666666666666666
22551 36004 1.0
22551 37070 0.5
22551 37108 0.3333333333333333
22551 37816 0.25
22551 37983 0.2
22766 23297 0.5
22766 31585 0.3333333333333333
22766 31586 0.25
22766 31587 0.2
22803 55104 1.0
22803 63435 0.5
22803 79596 0.3333333333333333
22803 79597 0.25
22803 79598 0.2
22803 79599 0.16666666666666666
22803 83063 0.14285714285714285
22858 34323 1.0
22858 238664 0.5
23297 31585 0.3333333333333333
23297 31586 0.25
23297 31587 0.2
23445 23446 0.16666666666666666
23445 23447 0.14285714285714285
23445 24037 0.125
23445 25631 0.1111111111111111
23446 23447 0.14285714285714285
23446 24037 0.125
23446 25631 0.1111111111111111
23447 24037 0.125
23447 25631 0.1111111111111111
23466 23467 1.0
23466 24403 0.5
23466 27585 1.0
23466 28476 0.5
23467 24403 0.5
23481 24221 0.5
23481 50554 0.5
23481 52732 0.25
23481 193093 0.3333333333333333
23481 255939 0.3333333333333333
23481 256182 0.5
23481 256183 0.3333333333333333
23481 256184 0.3333333333333333
23481 256185 0.3333333333333333
23481 256186 0.16666666666666666
24037 25631 0.1111111111111111
24150 24221 0.5
24150 34933 0.5
24150 153852 0.3333333333333333
24150 245194 0.25
24150 287734 0.2
24150 287735 0.16666666666666666
24150 287736 0.14285714285714285
24150 287737 0.125
24150 287738 0.1111111111111111
24150 287739 0.06666666666666667
24150 287740 0.09090909090909091
24221 34933 0.5
24221 50554 0.5
24221 153852 0.3333333333333333
24221 245194 0.25
24221 255939 0.3333333333333333
24221 287734 0.2
24221 287735 0.16666666666666666
24221 287736 0.14285714285714285
24221 287737 0.125
24221 287738 0.1111111111111111
24221 287739 0.06666666666666667
24221 287740 0.09090909090909091
24403 26381 0.5
24403 26851 0.3333333333333333
24468 207446 0.3333333333333333
24468 373975 0.5
24468 379380 0.3333333333333333
24468 380263 0.25
24468 393970 0.2
24529 48841 0.5
24529 55226 0.3333333333333333
24529 79381 0.25
24529 99565 0.2
24529 103938 0.16666666666666666
24529 127131 0.14285714285714285
24529 131396 0.125
24529 131397 0.1111111111111111
24714 216722 1.0
24714 234315 0.5
24714 263414 0.3333333333333333
