36682 88328
53 12278 1.0
53 12279 1.0
54 149 1.0
54 173 1.0
54 432 1.0
54 3525 1.0
54 3526 1.0
54 3527 1.0
54 3528 1.0
54 3529 1.0
54 3530 1.0
54 3531 1.0
55 42 1.0
55 56 1.0
55 57 1.0
55 58 1.0
55 59 1.0
55 60 1.0
55 61 1.0
55 62 1.0
55 63 1.0
55 64 1.0
61 1366 1.0
61 2896 1.0
61 2897 1.0
61 2898 1.0
61 2899 1.0
61 2900 1.0
61 2901 1.0
61 2902 1.0
61 2903 1.0
61 2904 1.0
64 1293 1.0
64 4674 1.0
64 8871 1.0
64 8872 1.0
64 8873 1.0
64 8874 1.0
64 8875 1.0
64 8876 1.0
64 8877 1.0
64 8878 1.0
65 66 1.0
65 67 1.0
65 68 1.0
65 69 1.0
65 70 1.0
65 71 1.0
65 72 1.0
65 73 1.0
65 74 1.0
65 75 1.0
72 190 1.0
72 1683 1.0
72 4451 1.0
72 4452 1.0
72 4453 1.0
72 4454 1.0
72 4455 1.0
72 4456 1.0
72 4457 1.0
72 4458 1.0
76 77 1.0
78 79 1.0
78 80 1.0
78 81 1.0
78 82 1.0
78 83 1.0
78 84 1.0
78 85 1.0
78 86 1.0
78 87 1.0
78 88 1.0
84 356 1.0
84 357 1.0
84 358 1.0
84 359 1.0
84 360 1.0
84 361 1.0
84 365 1.0
84 1871 1.0
84 1872 1.0
84 1873 1.0
89 90 1.0
89 91 1.0
89 92 1.0
89 93 1.0
89 94 1.0
89 95 1.0
89 96 1.0
89 97 1.0
89 98 1.0
89 99 1.0
100 101 1.0
100 102 1.0
100 103 1.0
100 104 1.0
100 105 1.0
100 106 1.0
100 107 1.0
100 108 1.0
100 109 1.0
100 110 1.0
111 112 1.0
111 113 1.0
111 114 1.0
111 115 1.0
111 116 1.0
111 117 1.0
111 118 1.0
111 119 1.0
116 1247 1.0
116 2698 1.0
116 3073 1.0
116 4697 1.0
116 7332 1.0
116 12354 1.0
116 16894 1.0
116 17092 1.0
116 17093 1.0
118 143 1.0
118 561 1.0
118 562 1.0
118 563 1.0
118 564 1.0
118 565 1.0
118 566 1.0
118 567 1.0
118 568 1.0
118 569 1.0
120 121 1.0
120 122 1.0
120 123 1.0
120 124 1.0
120 125 1.0
120 126 1.0
120 127 1.0
120 128 1.0
120 129 1.0
120 130 1.0
125 2230 1.0
125 2231 1.0
125 2232 1.0
125 2233 1.0
125 2234 1.0
125 2235 1.0
125 2236 1.0
125 2237 1.0
125 2238 1.0
125 2239 1.0
131 132 1.0
131 133 1.0
131 134 1.0
131 135 1.0
131 136 1.0
131 137 1.0
131 138 1.0
131 139 1.0
131 140 1.0
131 141 1.0
132 1424 1.0
132 1592 1.0
132 2261 1.0
132 2262 1.0
132 2263 1.0
132 2264 1.0
132 2265 1.0
132 2266 1.0
132 2267 1.0
132 2268 1.0
133 1738 1.0
133 1863 1.0
133 1869 1.0
133 3932 1.0
133 3933 1.0
133 3934 1.0
133 3935 1.0
133 3936 1.0
133 3937 1.0
133 3938 1.0
134 420 1.0
134 3480 1.0
134 8515 1.0
134 8516 1.0
134 8517 1.0
134 8518 1.0
134 8519 1.0
134 8520 1.0
134 8521 1.0
134 8522 1.0
136 3547 1.0
136 4339 1.0
136 4340 1.0
136 4341 1.0
136 4342 1.0
136 4343 1.0
136 4344 1.0
136 4345 1.0
136 4346 1.0
136 4347 1.0
137 1293 1.0
137 14340 1.0
137 21321 1.0
137 21322 1.0
137 21323 1.0
137 21324 1.0
137 21325 1.0
137 21326 1.0
137 21327 1.0
137 21328 1.0
138 981 1.0
138 1525 1.0
138 1655 1.0
138 1656 1.0
138 1657 1.0
138 1658 1.0
138 1659 1.0
138 1660 1.0
138 1661 1.0
138 1662 1.0
139 132 1.0
139 1517 1.0
139 1518 1.0
139 1519 1.0
139 1520 1.0
139 1521 1.0
139 1522 1.0
139 1523 1.0
139 1524 1.0
139 1525 1.0
140 433 1.0
140 552 1.0
140 553 1.0
140 554 1.0
140 555 1.0
140 556 1.0
140 557 1.0
140 558 1.0
140 559 1.0
140 560 1.0
142 143 1.0
142 144 1.0
142 145 1.0
142 146 1.0
144 3137 1.0
144 3889 1.0
144 3890 1.0
144 3891 1.0
144 3892 1.0
144 3893 1.0
144 3894 1.0
144 3895 1.0
144 3896 1.0
144 3897 1.0
147 148 1.0
147 149 1.0
148 2194 1.0
148 3239 1.0
148 3240 1.0
148 3241 1.0
148 3242 1.0
148 3243 1.0
148 3244 1.0
148 3245 1.0
148 3246 1.0
148 3247 1.0
150 151 1.0
150 152 1.0
153 154 1.0
153 155 1.0
153 156 1.0
153 157 1.0
153 158 1.0
153 159 1.0
153 160 1.0
153 161 1.0
153 162 1.0
153 163 1.0
159 613 1.0
159 1751 1.0
159 3686 1.0
159 3687 1.0
159 3688 1.0
159 3689 1.0
159 3690 1.0
159 3691 1.0
159 3692 1.0
159 3693 1.0
161 231 1.0
161 232 1.0
161 233 1.0
161 234 1.0
161 235 1.0
161 236 1.0
161 237 1.0
161 238 1.0
161 239 1.0
161 240 1.0
162 926 1.0
162 13718 1.0
162 14374 1.0
162 19426 1.0
162 21296 1.0
162 27301 1.0
162 31280 1.0
162 31281 1.0
162 31282 1.0
162 31283 1.0
163 863 1.0
163 1767 1.0
163 2795 1.0
163 4701 1.0
163 5719 1.0
163 15703 1.0
163 16080 1.0
163 16081 1.0
163 16082 1.0
163 16083 1.0
164 165 1.0
164 166 1.0
164 167 1.0
164 168 1.0
164 169 1.0
164 170 1.0
164 171 1.0
164 172 1.0
164 173 1.0
164 174 1.0
170 1250 1.0
170 3614 1.0
170 3995 1.0
170 6490 1.0
170 9026 1.0
170 9027 1.0
170 9028 1.0
170 9029 1.0
170 9030 1.0
170 9031 1.0
173 2100 1.0
173 2925 1.0
173 2931 1.0
173 5069 1.0
173 5070 1.0
173 5071 1.0
173 5072 1.0
173 5073 1.0
173 5074 1.0
173 5075 1.0
175 176 1.0
175 177 1.0
175 178 1.0
175 179 1.0
175 180 1.0
175 181 1.0
175 182 1.0
175 183 1.0
175 184 1.0
176 196 1.0
176 1349 1.0
176 1350 1.0
176 1352 1.0
176 1353 1.0
176 1355 1.0
176 1356 1.0
176 4841 1.0
184 173 1.0
184 432 1.0
184 1631 1.0
184 1769 1.0
184 5239 1.0
184 5240 1.0
184 5241 1.0
184 5242 1.0
184 5243 1.0
184 5244 1.0
185 186 1.0
185 187 1.0
185 188 1.0
185 189 1.0
185 190 1.0
185 191 1.0
185 192 1.0
185 193 1.0
185 194 1.0
186 3762 1.0
186 4306 1.0
186 4580 1.0
186 5786 1.0
186 5787 1.0
186 5788 1.0
186 5789 1.0
186 5790 1.0
186 5791 1.0
186 5792 1.0
187 350 1.0
187 546 1.0
187 2348 1.0
187 2349 1.0
187 2350 1.0
187 2351 1.0
187 2352 1.0
187 2353 1.0
187 2354 1.0
187 2355 1.0
190 137 1.0
190 4200 1.0
190 4840 1.0
190 6356 1.0
190 7513 1.0
190 8868 1.0
190 15755 1.0
190 15979 1.0
190 17689 1.0
190 17690 1.0
193 4231 1.0
193 8914 1.0
193 10101 1.0
193 10102 1.0
193 10103 1.0
193 10104 1.0
193 10105 1.0
193 10106 1.0
193 10107 1.0
194 1106 1.0
194 1107 1.0
194 1108 1.0
194 1109 1.0
194 1110 1.0
194 1111 1.0
194 1112 1.0
194 1113 1.0
194 1114 1.0
194 1115 1.0
195 196 1.0
195 197 1.0
195 198 1.0
195 199 1.0
195 200 1.0
195 201 1.0
195 202 1.0
195 203 1.0
195 204 1.0
195 205 1.0
196 2359 1.0
196 8193 1.0
196 12548 1.0
196 21172 1.0
196 21728 1.0
196 25426 1.0
196 27041 1.0
196 28674 1.0
196 28675 1.0
199 4734 1.0
199 4735 1.0
199 4736 1.0
199 4737 1.0
199 4738 1.0
199 4739 1.0
199 4740 1.0
199 4741 1.0
199 4742 1.0
202 3125 1.0
202 3126 1.0
202 3127 1.0
202 3128 1.0
202 3129 1.0
202 3130 1.0
202 3131 1.0
202 3132 1.0
202 3133 1.0
202 3134 1.0
203 657 1.0
203 658 1.0
203 659 1.0
203 660 1.0
203 661 1.0
203 662 1.0
203 663 1.0
203 664 1.0
203 665 1.0
203 666 1.0
206 207 1.0
206 208 1.0
206 209 1.0
206 210 1.0
207 8892 1.0
211 93 1.0
211 212 1.0
211 213 1.0
211 214 1.0
211 215 1.0
211 216 1.0
211 217 1.0
211 218 1.0
211 219 1.0
211 220 1.0
213 178 1.0
213 885 1.0
213 1063 1.0
213 2254 1.0
213 5298 1.0
213 5299 1.0
213 5300 1.0
213 5301 1.0
213 5302 1.0
213 5303 1.0
218 1850 1.0
218 3448 1.0
218 4626 1.0
218 4653 1.0
218 4654 1.0
218 4655 1.0
218 4656 1.0
218 4657 1.0
218 4658 1.0
222 1546 1.0
222 2660 1.0
222 5147 1.0
222 5148 1.0
222 5149 1.0
222 5150 1.0
222 5151 1.0
222 5152 1.0
222 5153 1.0
223 1306 1.0
223 1307 1.0
223 1308 1.0
223 1309 1.0
223 1310 1.0
223 1311 1.0
223 1312 1.0
223 1313 1.0
223 1314 1.0
232 455 1.0
232 1335 1.0
232 1336 1.0
232 1337 1.0
232 1338 1.0
232 1339 1.0
232 1340 1.0
232 1341 1.0
232 1342 1.0
232 1343 1.0
233 27 1.0
233 962 1.0
233 963 1.0
233 964 1.0
233 965 1.0
233 966 1.0
233 967 1.0
233 968 1.0
233 969 1.0
233 970 1.0
237 1953 1.0
237 1954 1.0
237 1955 1.0
237 1956 1.0
237 1957 1.0
237 1958 1.0
237 1959 1.0
237 1960 1.0
237 1961 1.0
237 1962 1.0
238 904 1.0
238 2112 1.0
238 2113 1.0
238 2114 1.0
238 2115 1.0
238 2116 1.0
238 2117 1.0
238 2118 1.0
238 2119 1.0
238 2120 1.0
239 1263 1.0
239 2297 1.0
239 6428 1.0
239 7462 1.0
239 7463 1.0
239 7464 1.0
239 7465 1.0
239 7466 1.0
239 7467 1.0
239 7468 1.0
240 1339 1.0
240 1341 1.0
240 1426 1.0
240 1428 1.0
240 5723 1.0
240 5724 1.0
240 7151 1.0
240 8101 1.0
240 8342 1.0
240 8343 1.0
241 15 1.0
241 242 1.0
241 243 1.0
241 244 1.0
241 245 1.0
241 246 1.0
241 247 1.0
241 248 1.0
241 249 1.0
241 250 1.0
242 118 1.0
242 289 1.0
242 2305 1.0
242 3320 1.0
242 3321 1.0
242 3326 1.0
242 3923 1.0
242 3924 1.0
242 3925 1.0
242 3926 1.0
243 17266 1.0
243 19482 1.0
243 29361 1.0
243 29362 1.0
243 29363 1.0
243 29364 1.0
243 29365 1.0
243 29366 1.0
243 29367 1.0
243 29368 1.0
250 819 1.0
250 820 1.0
250 821 1.0
250 825 1.0
250 1231 1.0
250 1799 1.0
250 7961 1.0
250 8193 1.0
250 16835 1.0
250 18449 1.0
251 252 1.0
251 253 1.0
251 254 1.0
251 255 1.0
251 256 1.0
251 257 1.0
251 258 1.0
251 259 1.0
251 260 1.0
251 261 1.0
258 6579 1.0
258 8646 1.0
258 17688 1.0
258 22671 1.0
258 25818 1.0
258 26487 1.0
258 26488 1.0
258 26489 1.0
258 26490 1.0
258 26491 1.0
262 263 1.0
262 264 1.0
262 265 1.0
262 266 1.0
262 267 1.0
262 268 1.0
262 269 1.0
262 270 1.0
262 271 1.0
262 272 1.0
264 312 1.0
264 8996 1.0
264 8997 1.0
264 8998 1.0
264 8999 1.0
264 9000 1.0
264 9001 1.0
264 9002 1.0
264 9003 1.0
268 35140 1.0
269 2741 1.0
269 2742 1.0
269 2743 1.0
269 2744 1.0
269 2745 1.0
269 2746 1.0
269 2747 1.0
269 2748 1.0
269 2749 1.0
269 2750 1.0
270 693 1.0
270 13091 1.0
270 13658 1.0
270 14809 1.0
270 18063 1.0
270 19398 1.0
270 19399 1.0
270 19400 1.0
270 19401 1.0
270 19402 1.0
273 274 1.0
275 276 1.0
275 277 1.0
275 278 1.0
275 279 1.0
275 280 1.0
275 281 1.0
275 282 1.0
275 283 1.0
275 284 1.0
275 285 1.0
279 1742 1.0
279 3248 1.0
279 4244 1.0
279 4245 1.0
279 13410 1.0
279 28024 1.0
279 29140 1.0
279 29141 1.0
279 29142 1.0
279 29143 1.0
280 331 1.0
280 405 1.0
280 406 1.0
280 407 1.0
280 408 1.0
280 409 1.0
284 202 1.0
284 1793 1.0
284 1795 1.0
284 1796 1.0
284 4747 1.0
284 4748 1.0
284 4749 1.0
284 4750 1.0
284 4751 1.0
284 4752 1.0
286 287 1.0
286 288 1.0
286 289 1.0
286 290 1.0
286 291 1.0
286 292 1.0
286 293 1.0
286 294 1.0
286 295 1.0
286 296 1.0
287 3598 1.0
287 9327 1.0
287 9374 1.0
287 12275 1.0
287 13083 1.0
287 13084 1.0
287 13085 1.0
287 13086 1.0
287 13087 1.0
287 13088 1.0
289 1536 1.0
289 1542 1.0
289 1543 1.0
289 3795 1.0
289 3796 1.0
289 3797 1.0
289 3798 1.0
289 3799 1.0
289 3800 1.0
289 3801 1.0
291 1526 1.0
291 1527 1.0
291 1528 1.0
291 1529 1.0
291 1530 1.0
291 1531 1.0
291 1532 1.0
291 1533 1.0
291 1534 1.0
293 1340 1.0
293 4067 1.0
293 4530 1.0
293 8231 1.0
293 8232 1.0
293 8233 1.0
293 8234 1.0
293 8235 1.0
293 8236 1.0
293 8237 1.0
297 298 1.0
297 299 1.0
297 300 1.0
297 301 1.0
297 302 1.0
297 303 1.0
297 304 1.0
297 305 1.0
297 306 1.0
297 307 1.0
298 2801 1.0
298 4501 1.0
298 4502 1.0
298 4503 1.0
298 4504 1.0
298 4505 1.0
298 4506 1.0
298 4507 1.0
298 4508 1.0
298 4509 1.0
301 861 1.0
306 2491 1.0
306 2492 1.0
306 2493 1.0
306 2494 1.0
306 2495 1.0
306 2496 1.0
306 2497 1.0
306 2498 1.0
306 2499 1.0
306 2500 1.0
308 309 1.0
308 310 1.0
309 7539 1.0
309 11521 1.0
309 11524 1.0
309 12022 1.0
309 13273 1.0
309 18312 1.0
309 18800 1.0
309 21118 1.0
309 24759 1.0
309 24760 1.0
311 312 1.0
311 313 1.0
311 314 1.0
311 315 1.0
311 316 1.0
311 317 1.0
311 318 1.0
311 319 1.0
311 320 1.0
311 321 1.0
312 12693 1.0
312 16316 1.0
312 22824 1.0
312 25600 1.0
322 323 1.0
322 324 1.0
322 325 1.0
322 326 1.0
322 327 1.0
322 328 1.0
322 329 1.0
322 330 1.0
322 331 1.0
322 332 1.0
325 8337 1.0
325 9168 1.0
325 9753 1.0
325 9974 1.0
325 9975 1.0
325 9976 1.0
325 9977 1.0
325 9978 1.0
325 9979 1.0
330 1341 1.0
330 1422 1.0
330 1423 1.0
330 1424 1.0
330 1425 1.0
330 1426 1.0
330 1427 1.0
330 1428 1.0
330 1429 1.0
330 1430 1.0
332 4247 1.0
332 5946 1.0
332 7210 1.0
332 8715 1.0
332 8716 1.0
332 8717 1.0
332 8718 1.0
332 8719 1.0
332 8720 1.0
332 8721 1.0
333 334 1.0
333 335 1.0
333 336 1.0
333 337 1.0
333 338 1.0
333 339 1.0
333 340 1.0
333 341 1.0
333 342 1.0
333 343 1.0
335 2196 1.0
335 3786 1.0
335 3787 1.0
335 3788 1.0
335 3789 1.0
335 3790 1.0
335 3791 1.0
335 3792 1.0
335 3793 1.0
335 3794 1.0
344 345 1.0
344 346 1.0
344 347 1.0
344 348 1.0
344 349 1.0
344 350 1.0
344 351 1.0
344 352 1.0
344 353 1.0
344 354 1.0
348 3661 1.0
348 4821 1.0
348 6381 1.0
348 7789 1.0
348 7790 1.0
348 7791 1.0
348 7792 1.0
348 7793 1.0
348 7794 1.0
348 7795 1.0
355 356 1.0
355 357 1.0
355 358 1.0
355 359 1.0
355 360 1.0
355 361 1.0
355 362 1.0
355 363 1.0
355 364 1.0
355 365 1.0
356 2303 1.0
356 3934 1.0
356 5222 1.0
356 5223 1.0
356 5224 1.0
356 5225 1.0
356 5226 1.0
356 5227 1.0
356 5228 1.0
356 5229 1.0
359 993 1.0
359 1312 1.0
359 5205 1.0
359 5206 1.0
359 8179 1.0
359 8180 1.0
359 8181 1.0
359 8182 1.0
359 8183 1.0
359 8184 1.0
361 3415 1.0
361 3416 1.0
361 3417 1.0
361 3418 1.0
361 3419 1.0
361 3420 1.0
361 3421 1.0
361 3422 1.0
361 3423 1.0
361 3424 1.0
362 195 1.0
362 592 1.0
362 1638 1.0
362 1986 1.0
362 1990 1.0
362 3611 1.0
362 3612 1.0
362 4434 1.0
362 4902 1.0
362 7662 1.0
363 671 1.0
363 672 1.0
363 678 1.0
363 3136 1.0
363 4390 1.0
363 4391 1.0
363 4392 1.0
363 4393 1.0
363 4394 1.0
365 594 1.0
365 2323 1.0
365 2775 1.0
365 4317 1.0
365 4827 1.0
365 4975 1.0
365 8354 1.0
365 9536 1.0
365 12668 1.0
366 367 1.0
366 368 1.0
366 369 1.0
370 371 1.0
370 372 1.0
370 373 1.0
370 374 1.0
370 375 1.0
370 376 1.0
370 377 1.0
370 378 1.0
370 379 1.0
379 472 1.0
379 473 1.0
379 474 1.0
379 475 1.0
379 476 1.0
379 477 1.0
379 478 1.0
379 479 1.0
379 480 1.0
379 481 1.0
380 381 1.0
380 382 1.0
380 383 1.0
380 384 1.0
380 385 1.0
380 386 1.0
380 387 1.0
380 388 1.0
380 389 1.0
380 390 1.0
391 392 1.0
391 393 1.0
393 61 1.0
393 4058 1.0
393 4059 1.0
393 4060 1.0
393 4061 1.0
393 4062 1.0
393 4063 1.0
393 4064 1.0
393 4065 1.0
394 395 1.0
394 396 1.0
394 397 1.0
394 398 1.0
394 399 1.0
394 400 1.0
394 401 1.0
394 402 1.0
394 403 1.0
394 404 1.0
396 269 1.0
396 1413 1.0
396 4134 1.0
396 9717 1.0
396 11229 1.0
396 16639 1.0
396 16640 1.0
396 16641 1.0
396 16642 1.0
396 16643 1.0
401 4488 1.0
401 9822 1.0
401 9823 1.0
401 9824 1.0
401 9825 1.0
401 9826 1.0
401 9827 1.0
401 9828 1.0
401 9829 1.0
401 9830 1.0
408 3204 1.0
408 6479 1.0
408 6480 1.0
408 6481 1.0
408 6482 1.0
408 6483 1.0
408 6484 1.0
408 6485 1.0
408 6486 1.0
408 6487 1.0
409 2675 1.0
410 411 1.0
410 412 1.0
410 413 1.0
410 414 1.0
410 415 1.0
410 416 1.0
410 417 1.0
410 418 1.0
410 419 1.0
410 420 1.0
412 274 1.0
412 1310 1.0
412 2665 1.0
412 4287 1.0
412 6328 1.0
412 7077 1.0
412 8586 1.0
412 10054 1.0
412 11567 1.0
412 19726 1.0
412 19967 1.0
412 22523 1.0
412 26745 1.0
412 29469 1.0
412 31302 1.0
412 32035 1.0
412 33733 1.0
412 34428 1.0
412 35279 1.0
412 35596 1.0
412 36503 1.0
412 36504 1.0
412 36505 1.0
413 1731 1.0
413 1732 1.0
413 1733 1.0
413 1734 1.0
413 1735 1.0
413 1736 1.0
413 1737 1.0
413 1738 1.0
413 1739 1.0
413 1740 1.0
415 8390 1.0
415 9477 1.0
415 17278 1.0
415 21224 1.0
415 21225 1.0
415 21226 1.0
415 21227 1.0
415 21228 1.0
415 21229 1.0
415 21230 1.0
416 8972 1.0
416 9657 1.0
416 10645 1.0
416 10646 1.0
416 10647 1.0
416 10648 1.0
416 10649 1.0
416 10650 1.0
416 10651 1.0
416 10652 1.0
420 100 1.0
420 1005 1.0
420 1007 1.0
420 2026 1.0
420 4481 1.0
420 4774 1.0
420 6299 1.0
420 12376 1.0
420 16346 1.0
420 20276 1.0
421 422 1.0
421 423 1.0
421 424 1.0
421 425 1.0
421 426 1.0
421 427 1.0
421 428 1.0
421 429 1.0
421 430 1.0
421 431 1.0
425 1942 1.0
426 103 1.0
426 2773 1.0
427 1395 1.0
427 2468 1.0
427 4718 1.0
427 4719 1.0
427 4720 1.0
427 4721 1.0
427 4722 1.0
427 4723 1.0
427 4724 1.0
427 4725 1.0
432 433 1.0
432 434 1.0
432 435 1.0
432 436 1.0
432 437 1.0
432 438 1.0
432 439 1.0
432 440 1.0
432 441 1.0
434 12968 1.0
434 16784 1.0
438 433 1.0
438 2728 1.0
438 3728 1.0
438 5636 1.0
438 14924 1.0
438 15540 1.0
438 15541 1.0
438 15542 1.0
438 15543 1.0
438 15544 1.0
442 443 1.0
442 444 1.0
442 445 1.0
446 447 1.0
446 448 1.0
446 449 1.0
446 450 1.0
446 451 1.0
446 452 1.0
446 453 1.0
446 454 1.0
446 455 1.0
446 456 1.0
448 9172 1.0
448 9173 1.0
449 434 1.0
449 850 1.0
449 1295 1.0
449 3053 1.0
449 22506 1.0
449 24467 1.0
449 25007 1.0
449 25008 1.0
449 25009 1.0
449 25010 1.0
455 332 1.0
455 2627 1.0
455 4873 1.0
455 9187 1.0
455 9188 1.0
455 9189 1.0
455 9190 1.0
455 9191 1.0
455 9192 1.0
457 458 1.0
457 459 1.0
457 460 1.0
460 1681 1.0
460 2084 1.0
460 2347 1.0
460 2800 1.0
460 2822 1.0
460 3475 1.0
460 3476 1.0
460 3477 1.0
460 3478 1.0
460 3479 1.0
460 3480 1.0
460 3481 1.0
460 3482 1.0
460 3483 1.0
460 3484 1.0
460 3485 1.0
460 3486 1.0
460 3487 1.0
460 3488 1.0
460 3489 1.0
460 3490 1.0
460 3491 1.0
460 3492 1.0
460 3493 1.0
461 462 1.0
461 463 1.0
461 464 1.0
461 465 1.0
461 466 1.0
461 467 1.0
461 468 1.0
461 469 1.0
461 470 1.0
461 471 1.0
466 1443 1.0
466 5491 1.0
466 5492 1.0
466 5493 1.0
466 5494 1.0
466 5495 1.0
466 5496 1.0
466 5497 1.0
466 5498 1.0
466 5499 1.0
468 529 1.0
468 4979 1.0
468 8355 1.0
468 10305 1.0
468 11855 1.0
468 12711 1.0
468 12712 1.0
468 12713 1.0
468 12714 1.0
468 12715 1.0
471 1970 1.0
471 2075 1.0
471 2077 1.0
471 2078 1.0
471 2080 1.0
471 4614 1.0
471 8449 1.0
471 11016 1.0
471 21045 1.0
471 21046 1.0
472 3675 1.0
472 3976 1.0
472 4646 1.0
472 4648 1.0
472 4650 1.0
472 4651 1.0
472 4702 1.0
472 6039 1.0
472 6040 1.0
472 6041 1.0
476 521 1.0
476 522 1.0
476 523 1.0
476 524 1.0
476 525 1.0
476 526 1.0
476 527 1.0
476 528 1.0
476 529 1.0
476 530 1.0
478 3525 1.0
478 8332 1.0
478 9052 1.0
478 10352 1.0
478 10353 1.0
478 10354 1.0
478 10355 1.0
478 10356 1.0
478 10357 1.0
478 10358 1.0
479 610 1.0
479 15260 1.0
479 16190 1.0
479 16706 1.0
479 16707 1.0
479 16708 1.0
479 16709 1.0
479 16710 1.0
479 16711 1.0
479 16712 1.0
482 483 1.0
482 484 1.0
482 485 1.0
482 486 1.0
482 487 1.0
482 488 1.0
482 489 1.0
482 490 1.0
482 491 1.0
482 492 1.0
487 4094 1.0
487 7091 1.0
487 7816 1.0
487 7817 1.0
487 7818 1.0
487 7819 1.0
487 7820 1.0
487 7821 1.0
487 7822 1.0
487 7823 1.0
493 494 1.0
493 495 1.0
493 496 1.0
497 498 1.0
497 499 1.0
497 500 1.0
497 501 1.0
497 502 1.0
497 503 1.0
497 504 1.0
497 505 1.0
497 506 1.0
497 507 1.0
504 2298 1.0
504 4423 1.0
504 5787 1.0
504 6558 1.0
504 6559 1.0
504 6560 1.0
504 6561 1.0
504 6562 1.0
504 6563 1.0
504 6564 1.0
507 1589 1.0
507 2055 1.0
507 2056 1.0
507 2057 1.0
507 2058 1.0
507 2059 1.0
507 2060 1.0
507 2061 1.0
507 2062 1.0
507 2063 1.0
508 509 1.0
509 1800 1.0
509 3765 1.0
509 21497 1.0
509 21748 1.0
509 23943 1.0
509 24210 1.0
509 25334 1.0
509 27924 1.0
509 27925 1.0
509 27926 1.0
510 511 1.0
510 512 1.0
510 513 1.0
510 514 1.0
510 515 1.0
510 516 1.0
510 517 1.0
510 518 1.0
510 519 1.0
510 520 1.0
513 471 1.0
513 1163 1.0
513 1164 1.0
513 1167 1.0
513 1527 1.0
513 7122 1.0
513 7918 1.0
513 8216 1.0
513 8217 1.0
513 8218 1.0
529 857 1.0
529 1272 1.0
529 4939 1.0
529 6742 1.0
529 6743 1.0
529 6744 1.0
529 6745 1.0
529 6746 1.0
529 6747 1.0
529 6748 1.0
530 359 1.0
530 570 1.0
530 571 1.0
530 572 1.0
530 573 1.0
530 574 1.0
530 575 1.0
530 576 1.0
530 577 1.0
530 578 1.0
531 532 1.0
531 533 1.0
531 534 1.0
531 535 1.0
531 536 1.0
531 537 1.0
531 538 1.0
531 539 1.0
531 540 1.0
